1.138430000000000000e+05 1.300000000000000000e+02 1.482430000000000000e+05 2.999138183593750000e+02
1.138440000000000000e+05 2.460000000000000000e+02 1.843100000000000000e+05 2.999804992675781250e+02
1.138450000000000000e+05 2.550000000000000000e+02 2.457020000000000000e+05 2.999471435546875000e+02
1.138460000000000000e+05 3.030000000000000000e+02 2.643030000000000000e+05 2.988638305664062500e+02
1.138470000000000000e+05 2.350000000000000000e+02 2.089450000000000000e+05 2.997304992675781250e+02
1.138480000000000000e+05 1.450000000000000000e+02 1.137230000000000000e+05 2.988471679687500000e+02
1.138490000000000000e+05 2.200000000000000000e+02 1.459340000000000000e+05 2.988971557617187500e+02
1.138500000000000000e+05 2.680000000000000000e+02 2.155200000000000000e+05 3.000304870605468750e+02
1.138510000000000000e+05 3.030000000000000000e+02 2.707790000000000000e+05 2.989971618652343750e+02
1.138520000000000000e+05 3.350000000000000000e+02 2.673280000000000000e+05 2.988638305664062500e+02
1.138530000000000000e+05 1.220000000000000000e+02 1.077050000000000000e+05 2.987638244628906250e+02
1.138540000000000000e+05 1.960000000000000000e+02 1.296050000000000000e+05 2.990304870605468750e+02
1.138550000000000000e+05 2.160000000000000000e+02 1.939460000000000000e+05 2.999971618652343750e+02
1.138560000000000000e+05 2.800000000000000000e+02 2.679890000000000000e+05 2.990471496582031250e+02
1.138570000000000000e+05 3.800000000000000000e+02 3.181860000000000000e+05 2.988471679687500000e+02
1.138580000000000000e+05 8.000000000000000000e+01 7.673200000000000000e+04 2.991471557617187500e+02
1.138590000000000000e+05 1.320000000000000000e+02 8.807200000000000000e+04 2.989971618652343750e+02
1.138600000000000000e+05 1.810000000000000000e+02 1.400760000000000000e+05 2.991304931640625000e+02
1.138610000000000000e+05 2.350000000000000000e+02 2.170340000000000000e+05 3.001471557617187500e+02
1.138620000000000000e+05 3.600000000000000000e+02 3.047540000000000000e+05 2.998471374511718750e+02
1.138630000000000000e+05 8.800000000000000000e+01 8.359900000000000000e+04 2.999638061523437500e+02
1.138640000000000000e+05 1.420000000000000000e+02 8.852100000000000000e+04 2.998971557617187500e+02
1.138650000000000000e+05 1.310000000000000000e+02 1.169080000000000000e+05 2.990304870605468750e+02
1.138660000000000000e+05 1.890000000000000000e+02 1.760950000000000000e+05 2.991638183593750000e+02
1.138670000000000000e+05 2.850000000000000000e+02 2.686590000000000000e+05 2.989471740722656250e+02
1.138680000000000000e+05 7.000000000000000000e+01 5.086000000000000000e+04 2.988804931640625000e+02
1.138690000000000000e+05 1.190000000000000000e+02 5.156700000000000000e+04 2.989138183593750000e+02
1.138700000000000000e+05 1.200000000000000000e+02 6.676900000000000000e+04 2.990304870605468750e+02
1.138710000000000000e+05 1.390000000000000000e+02 1.022320000000000000e+05 2.999971618652343750e+02
1.138720000000000000e+05 1.960000000000000000e+02 1.735230000000000000e+05 2.989804992675781250e+02
1.138730000000000000e+05 5.500000000000000000e+01 4.644100000000000000e+04 2.989804992675781250e+02
1.138740000000000000e+05 1.020000000000000000e+02 4.492900000000000000e+04 8.322254028320312500e+02
1.138750000000000000e+05 1.190000000000000000e+02 4.762100000000000000e+04 2.980971679687500000e+02
1.138760000000000000e+05 8.600000000000000000e+01 6.222700000000000000e+04 4.049461669921875000e+02
1.138770000000000000e+05 1.250000000000000000e+02 9.548900000000000000e+04 2.978804931640625000e+02
1.138780000000000000e+05 3.400000000000000000e+01 3.783400000000000000e+04 2.997971496582031250e+02
1.138790000000000000e+05 7.200000000000000000e+01 3.353900000000000000e+04 2.991804809570312500e+02
1.138800000000000000e+05 6.900000000000000000e+01 3.447600000000000000e+04 2.988305053710937500e+02
1.138810000000000000e+05 7.100000000000000000e+01 3.858100000000000000e+04 2.988804931640625000e+02
1.138820000000000000e+05 5.900000000000000000e+01 4.934500000000000000e+04 2.987804870605468750e+02
1.138830000000000000e+05 2.700000000000000000e+01 2.914200000000000000e+04 2.991304931640625000e+02
1.138840000000000000e+05 5.900000000000000000e+01 2.436500000000000000e+04 2.989971618652343750e+02
1.138850000000000000e+05 7.300000000000000000e+01 2.380000000000000000e+04 2.989304809570312500e+02
1.138860000000000000e+05 5.100000000000000000e+01 2.628400000000000000e+04 2.989138183593750000e+02
1.138870000000000000e+05 3.500000000000000000e+01 3.025700000000000000e+04 2.991471557617187500e+02
1.138880000000000000e+05 1.590000000000000000e+02 1.293540000000000000e+05 2.991138305664062500e+02
1.138890000000000000e+05 6.800000000000000000e+01 4.840100000000000000e+04 2.998138122558593750e+02
1.138900000000000000e+05 3.200000000000000000e+01 3.172800000000000000e+04 2.998804931640625000e+02
1.138910000000000000e+05 3.100000000000000000e+01 2.493200000000000000e+04 2.988305053710937500e+02
