# RunNumber Energy Ei Chopper Chopper1 Chopper2 Chopper3 Height FWHM Sigma Q
0.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+02 4.000000000000000000e+02 2.000000000000000000e+00 0.000000000000000000e+00 4.800000000000000000e+02 0.000000000000000000e+00 2.981313285871243102e-03 1.695014747950624212e+01 7.197514853293521142e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+02 4.000000000000000000e+02 2.000000000000000000e+00 0.000000000000000000e+00 4.200000000000000000e+02 0.000000000000000000e+00 3.358708962773838264e-03 1.877804299906191687e+01 7.973691294718435962e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+02 4.000000000000000000e+02 2.000000000000000000e+00 0.000000000000000000e+00 3.600000000000000000e+02 0.000000000000000000e+00 2.911383640836929989e-03 2.120586944212036684e+01 9.004615474361090222e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+02 4.000000000000000000e+02 2.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+02 0.000000000000000000e+00 1.836559258202346417e-03 2.404621749050398094e+01 1.021070806390827279e+01 0.000000000000000000e+00
0.000000000000000000e+00 5.000000000000000000e+00 4.000000000000000000e+02 4.000000000000000000e+02 2.000000000000000000e+00 0.000000000000000000e+00 2.400000000000000000e+02 0.000000000000000000e+00 7.155445356831094481e-04 2.822407776806308277e+01 1.198474639832827293e+01 0.000000000000000000e+00
0.000000000000000000e+00 6.000000000000000000e+00 4.000000000000000000e+02 4.000000000000000000e+02 2.000000000000000000e+00 0.000000000000000000e+00 1.200000000000000000e+02 0.000000000000000000e+00 nan 5.224949915853102311e+01 2.218662384650998831e+01 0.000000000000000000e+00
0.000000000000000000e+00 7.000000000000000000e+00 4.000000000000000000e+02 4.000000000000000000e+02 2.000000000000000000e+00 0.000000000000000000e+00 1.800000000000000000e+02 0.000000000000000000e+00 2.217390600117800022e-05 3.571980863702069087e+01 1.516764697962662112e+01 0.000000000000000000e+00
0.000000000000000000e+00 8.000000000000000000e+00 4.000000000000000000e+02 4.000000000000000000e+02 2.000000000000000000e+00 0.000000000000000000e+00 6.000000000000000000e+02 0.000000000000000000e+00 1.009511463544992584e-03 1.421683624753142539e+01 6.036873141202304005e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.000000000000000000e+00 4.000000000000000000e+02 4.000000000000000000e+02 2.000000000000000000e+00 0.000000000000000000e+00 5.400000000000000000e+02 0.000000000000000000e+00 2.046191713085825353e-03 1.556906692498047029e+01 6.611068757953490582e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+02 1.000000000000000000e+02 2.000000000000000000e+00 0.000000000000000000e+00 4.800000000000000000e+02 0.000000000000000000e+00 nan 4.130446282097554267e+00 1.753905003013823460e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.100000000000000000e+01 1.000000000000000000e+02 1.000000000000000000e+02 2.000000000000000000e+00 0.000000000000000000e+00 4.200000000000000000e+02 0.000000000000000000e+00 nan 4.128484397423247465e+00 1.753071930965285574e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.200000000000000000e+01 1.000000000000000000e+02 1.000000000000000000e+02 2.000000000000000000e+00 0.000000000000000000e+00 3.600000000000000000e+02 0.000000000000000000e+00 2.050286725605872493e-04 4.270760078307543672e+00 1.813486232826982514e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.300000000000000000e+01 1.000000000000000000e+02 1.000000000000000000e+02 2.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+02 0.000000000000000000e+00 1.350029571862555039e-02 4.632536465872382436e+00 1.967106779563644325e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.400000000000000000e+01 1.000000000000000000e+02 1.000000000000000000e+02 2.000000000000000000e+00 0.000000000000000000e+00 2.400000000000000000e+02 0.000000000000000000e+00 3.986939469492728483e-02 5.175394745874984714e+00 2.197619849628443589e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.500000000000000000e+01 1.000000000000000000e+02 1.000000000000000000e+02 2.000000000000000000e+00 0.000000000000000000e+00 1.200000000000000000e+02 0.000000000000000000e+00 9.569047188078863911e-03 7.656069645593079009e+00 3.250984987512984592e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.600000000000000000e+01 1.000000000000000000e+02 1.000000000000000000e+02 2.000000000000000000e+00 0.000000000000000000e+00 1.800000000000000000e+02 0.000000000000000000e+00 3.893421869985087130e-02 6.077297773421430627e+00 2.580593534361541597e+00 0.000000000000000000e+00
